"tract","Name","Teenage_Birth_Rate_women_only_rW_gF_p25"
36047090200,"Kings County, NY",
36081084602,"Queens County, NY",
36005018301,"Bronx County, NY",
34013023000,"West Side, Newark, NJ",
36081055900,"Queens County, NY",
34013001900,"Lower Vailsburg, Newark, NJ",
36047028100,"Kings County, NY",
34013011900,"Irvington, NJ",
36081000100,"Queens County, NY",
36061004200,"Lower Manhattan, New York, NY",
36047102200,"Kings County, NY",
36081049600,"Queens County, NY",
36047049500,"Kings County, NY",
36081008700,"Queens County, NY",
36061020102,"Harlem, New York, NY",
36081027000,"Queens County, NY",
36061019800,"East Harlem, New York, NY",
36005038100,"Bronx County, NY",
36081040700,"Queens County, NY",
36047096800,"Kings County, NY",
36081056000,"Queens County, NY",
36059407204,"Hempstead, NY",
36061029900,"Inwood, New York, NY",
36047111800,"Kings County, NY",
34017003000,"McGinley Square, Jersey City, NJ",
36081044601,"Queens County, NY",
36047072600,"Kings County, NY",
36081053401,"Queens County, NY",
34013004600,"Weequahic, Newark, NJ",
36061016400,"East Harlem, New York, NY",
34013001300,"Fairmount, Newark, NJ",
36081052000,"Queens County, NY",
36047115200,"Kings County, NY",
36047054900,"Kings County, NY",
36081120500,"Queens County, NY",
36047007200,"Kings County, NY",
36081050600,"Queens County, NY",
36081008500,"Queens County, NY",
36005017701,"Bronx County, NY",
34017017700,"Union City, NJ",
36081040200,"Queens County, NY",
36005011900,"Bronx County, NY",
36061020101,"Upper Manhattan, New York, NY",
36005035600,"Bronx County, NY",
36005002500,"Bronx County, NY",
36047029900,"Kings County, NY",
36081116100,"Queens County, NY",
36081015400,"Queens County, NY",
36005039500,"Bronx County, NY",
36061031100,"Upper Manhattan, New York, NY",
34017019100,"Hoboken, NJ",
36061011500,"Hell's Kitchen, New York, NY",
36061008400,"Midtown, New York, NY",
36081060000,"Queens County, NY",
36081005100,"Queens County, NY",
36047084000,"Kings County, NY",
36081029400,"Queens County, NY",
36081066000,"Queens County, NY",
36061017200,"East Harlem, New York, NY",
36081043200,"Queens County, NY",
36005021700,"Bronx County, NY",
36061023502,"Harlem, New York, NY",
36081060701,"Queens County, NY",
34013018900,"City of Orange, NJ",
36047072800,"Kings County, NY",
36061000201,"Lower Manhattan, New York, NY",
36061022200,"Upper Manhattan, New York, NY",
36081035100,"Queens County, NY",
36061002000,"Lower Manhattan, New York, NY",
36047093200,"Kings County, NY",
36047093000,"Kings County, NY",
34013012400,"Irvington, NJ",
36005040600,"Bronx County, NY",
36047113200,"Kings County, NY",
36047039100,"Kings County, NY",
34031175802,"Passaic, NJ",
36081018402,"Queens County, NY",
36005018101,"Bronx County, NY",
34031182600,"Paterson, NJ",
36081048200,"Queens County, NY",
36005033202,"Bronx County, NY",
36061001402,"Lower Manhattan, New York, NY",
36047054300,"Kings County, NY",
36005024700,"Bronx County, NY",
36047036300,"Kings County, NY",
36047119000,"Kings County, NY",
36047021300,"Kings County, NY",
34013018400,"City of Orange, NJ",
36047083800,"Kings County, NY",
36061002700,"Lower Manhattan, New York, NY",
36047031500,"Kings County, NY",
36047040700,"Kings County, NY",
36061025900,"Harlem, New York, NY",
36047018700,"Kings County, NY",
36061020600,"East Harlem, New York, NY",
36005037100,"Bronx County, NY",
36081035700,"Queens County, NY",
36081050201,"Queens County, NY",
36081044400,"Queens County, NY",
36081036500,"Queens County, NY",
36081095400,"Queens County, NY",
36081014202,"Queens County, NY",
36047117000,"Kings County, NY",
36047025901,"Kings County, NY",
36047118000,"Kings County, NY",
36005007700,"Bronx County, NY",
34017016700,"Union City, NJ",
36061011900,"Midtown, New York, NY",
36005026300,"Bronx County, NY",
36081046000,"Queens County, NY",
36005043000,"Bronx County, NY",
36047048900,"Kings County, NY",
36081048500,"Queens County, NY",
34017007800,"Historic Downtown, Jersey City, NJ",
34013002800,"West Side, Newark, NJ",
36005048400,"Bronx County, NY",
36061017000,"East Harlem, New York, NY",
36047042700,"Kings County, NY",
36081061302,"Queens County, NY",
36047055500,"Kings County, NY",
36047119600,"Kings County, NY",
34013010900,"East Orange, NJ",
36005014100,"Bronx County, NY",
36047036100,"Kings County, NY",
36005023900,"Bronx County, NY",
36081040400,"Queens County, NY",
36081044301,"Queens County, NY",
34017005801,"Greenville, Jersey City, NJ",
36005012701,"Bronx County, NY",
36061021500,"Harlem, New York, NY",
36005023301,"Bronx County, NY",
36005014702,"Bronx County, NY",
36005036901,"Bronx County, NY",
34013005000,"South Broad Street, Newark, NJ",
36047091000,"Kings County, NY",
36081039400,"Queens County, NY",
36047001500,"Kings County, NY",
34013023200,"South Broad Street, Newark, NJ",
36081038400,"Queens County, NY",
36081046300,"Queens County, NY",
36005024900,"Bronx County, NY",
36047073400,"Kings County, NY",
36005022500,"Bronx County, NY",
36081056800,"Queens County, NY",
36005015900,"Bronx County, NY",
36081116700,"Queens County, NY",
36081022900,"Queens County, NY",
34013005200,"Upper Clinton Hill, Newark, NJ",
36005046202,"Bronx County, NY",
36005036700,"Bronx County, NY",
36047088600,"Kings County, NY",
36047000200,"Kings County, NY",
36081052200,"Queens County, NY",
36047079200,"Kings County, NY",
36047083000,"Kings County, NY",
36059414100,"Freeport, NY",
36047115600,"Kings County, NY",
34013000400,"Upper Roseville, Newark, NJ",
36047095400,"Kings County, NY",
36047079802,"Kings County, NY",
34017016300,"Union City, NJ",
36005042000,"Bronx County, NY",
36005040501,"Bronx County, NY",
36061003100,"Chinatown, New York, NY",
36047123700,"Kings County, NY",
34013009600,"North Broadway, Newark, NJ",
36005025100,"Bronx County, NY",
36005024300,"Bronx County, NY",
36005008500,"Bronx County, NY",
